name;first_name;chains
Омакор капс. 1г №28;Омакор;name_zdor_W
Трайкор таблетки 145мг №30;Трайкор;name_zdor_W
Розувастатин-канон таблетки 20мг №28;Розувастатин-канон;name_zdor_W
Розувастатин-канон таблетки 10мг №28;Розувастатин-канон;name_zdor_W
Панангин таблетки 158мг+140мг №50;Панангин;name_zdor_W
Андипал таблетки №20;Андипал;name_zdor_W
Лозартан Канон таблетки 100мг №30;Лозартан;name_zdor_W
Лозартан Канон таблетки 100мг №60;Лозартан;name_zdor_W
Нурофен Экспресс гель д/наружн. прим. 5% 100г;Нурофен;name_zdor_W
Лозартан Канон таблетки 50мг №30;Лозартан;name_zdor_W
Лозартан Канон таблетки 50мг №60;Лозартан;name_zdor_W
Лозартан Канон таблетки 50мг №90;Лозартан;name_zdor_W
Эскузан р-р внутр 20мл;Эскузан;name_zdor_W
Ангионорм таблетки   100мг №100;Ангионорм;name_zdor_W
Дикардплюс таблетки 25мг №30;Дикардплюс;name_zdor_W
Дикардплюс таблетки 12,5мг №30;Дикардплюс;name_zdor_W
Аллапинин таблетки 25мг №30;Аллапинин;name_zdor_W
Фозикард таблетки 10мг №28;Фозикард;name_zdor_W
Милдронат капс. 500мг №60;Милдронат;name_zdor_W
Метиндол ретард таблеткипролонг. 75мг №25;Метиндол;name_zdor_W
Милдронат капс. 250мг №40;Милдронат;name_zdor_W
Дилтиазем таблетки 60мг №30;Дилтиазем;name_zdor_W
Индапамид ретард таблеткипролонг 1,5мг №30;Индапамид;name_zdor_W
Индапамид ретард-тева таблеткипролонг.высвоб.  1,5мг №30;Индапамид;name_zdor_W
Коринфар таблеткипролонг действ 10мг №50;Коринфар;name_zdor_W
Коринфар таблеткипролонг 10мг №50;Коринфар;name_zdor_W
Коринфар таблеткипролонг 10мг №100;Коринфар;name_zdor_W
Коринфар ретард таблеткипролонг действ 20мг №50;Коринфар;name_zdor_W
Коринфар ретард таблеткипролонг 20мг №30;Коринфар;name_zdor_W
Кордафлекс таблеткипролонг 20мг №60;Кордафлекс;name_zdor_W
Кеторол экспресс таблетки дисперг. 10мг №20;Кеторол;name_zdor_W
Кордафлекс таблеткипролонг 20мг №30;Кордафлекс;name_zdor_W
Триметазидин-Биоком МВ таблеткимодиф.высвоб.  35мг №120;Триметазидин-Биоком;name_zdor_W
Триметазидин-Биоком МВ таблеткимодиф.высвоб.  35мг №30;Триметазидин-Биоком;name_zdor_W
Кандесартан-СЗ таблетки 16мг №30;Кандесартан-СЗ;name_zdor_W
Телпрес плюс таблетки 12,5мг+40мг №28;Телпрес;name_zdor_W
Телпрес плюс таблетки 25мг+80мг №98;Телпрес;name_zdor_W
Телпрес плюс таблетки 25мг+80мг №28;Телпрес;name_zdor_W
Телпрес плюс таблетки 12,5мг+80мг №28;Телпрес;name_zdor_W
Симвастатин-Алси таблетки 20мг №30;Симвастатин-Алси;name_zdor_W
Симвастатин-Алси таблетки 10мг №30;Симвастатин-Алси;name_zdor_W
Дибикор таблетки 250мг №60;Дибикор;name_zdor_W
Индапамид МВ штада таблеткипролонг 1,5мг №30;Индапамид;name_zdor_W
Кеторолак Велфарм р-р в/в и в/м 30мг/мл 1мл №10;Кеторолак;name_zdor_W
Лидокаин Велфарм р-р д/ин. 20мг/мл 2мл №10;Лидокаин;name_zdor_W
Кокарнит лиоф д/р-ра в/м 187,125мг 2мл №3;Кокарнит;name_zdor_W
Постеризан мазь д/рект. и наружн. прим. 25г;Постеризан;name_zdor_W
Нормодипин таблетки 10мг №30;Нормодипин;name_zdor_W
Верошпирон таблетки 25мг №20;Верошпирон;name_zdor_W
СотаГексал таблетки 80мг №20;СотаГексал;name_zdor_W
Престариум А таблетки 5мг №30;Престариум;name_zdor_W
Нитроминт спрей подъязычн. доз. 0,4мг/доза 180доз 10г №1;Нитроминт;name_zdor_W
Нитрокор таблетки подъязыч. 0,5мг №40;Нитрокор;name_zdor_W
Эгилок таблетки 100мг №60;Эгилок;name_zdor_W
Милдронат р-р в/м в/в и парабульб. введ. 100мг/мл 5мл №10;Милдронат;name_zdor_W
Допегит таблетки 250мг №50;Допегит;name_zdor_W
Капотен таблетки 25мг №40;Капотен;name_zdor_W
Арифон таблетки 2,5мг №30;Арифон;name_zdor_W
Кораксан таблетки 5мг №56;Кораксан;name_zdor_W
Гипотиазид таблетки 100мг №20;Гипотиазид;name_zdor_W
Эфокс лонг таблеткипролонг. 50мг №30;Эфокс;name_zdor_W
Моноприл таблетки 20мг №28;Моноприл;name_zdor_W
Натрия аденозинтрифосфат-Виал р-р в/в 10мг/мл 1мл №10;Натрия;name_zdor_W
Энап таблетки 5мг №20;Энап;name_zdor_W
Энап таблетки 2,5мг №20;Энап;name_zdor_W
Энап таблетки 2,5мг №60;Энап;name_zdor_W
Ацекардол таблетки  50мг №30;Ацекардол;name_zdor_W
Соталол таблетки 160мг №20;Соталол;name_zdor_W
Новиган таблетки №20;Новиган;name_zdor_W
Валсартан-Вертекс таблетки 160мг №30;Валсартан-Вертекс;name_zdor_W
Валсартан-Вертекс таблетки 80мг №30;Валсартан-Вертекс;name_zdor_W
Амлодипин-Вертекс таблетки 10мг №30;Амлодипин-Вертекс;name_zdor_W
Амлодипин-Вертекс таблетки 5мг №60;Амлодипин-Вертекс;name_zdor_W
Амлодипин-Вертекс таблетки 5мг №30;Амлодипин-Вертекс;name_zdor_W
Амлодипин-Вертекс таблетки 5мг №20;Амлодипин-Вертекс;name_zdor_W
Актовегин р-р д/ин. 40мг/мл 10мл №5;Актовегин;name_zdor_W
Актовегин р-р д/ин. 40мг/мл 2мл №25;Актовегин;name_zdor_W
Триметазидин МВ таблеткимодиф.высвоб 35мг №30;Триметазидин;name_zdor_W
Триметазидин МВ таблеткимодиф.высвоб 35мг №60;Триметазидин;name_zdor_W
Новиган таблетки №10;Новиган;name_zdor_W
Каптоприл таблетки 50мг №40;Каптоприл;name_zdor_W
Ордисс таблетки 16мг №30;Ордисс;name_zdor_W
Ордисс Н таблетки 12,5мг+16мг №30;Ордисс;name_zdor_W
Небиволол-Тева таблетки 5мг №28;Небиволол-Тева;name_zdor_W
Рибоксин буфус р-р в/в 20мг/мл 5мл №10  (Renewal);Рибоксин;name_zdor_W
Рибоксин буфус р-р в/в 20мг/мл 10мл №10;Рибоксин;name_zdor_W
Соталол таблетки 80мг №20;Соталол;name_zdor_W
Ацекардол таблетки  100мг №30;Ацекардол;name_zdor_W
Розувастатин-Вертекс таблетки 10мг №30;Розувастатин-Вертекс;name_zdor_W
Изосорбида мононитрат таблеткипролонг.высвоб.  40мг №30;Изосорбида;name_zdor_W
Розувастатин-Вертекс таблетки 5мг №30;Розувастатин-Вертекс;name_zdor_W
Рамиприл-Вертекс капс. 5мг №28;Рамиприл-Вертекс;name_zdor_W
Новокаин р-р д/ин. 5мг/мл 5мл №10;Новокаин;name_zdor_W
Атенолол-Тева таблетки 50мг №30;Атенолол-Тева;name_zdor_W
Метопролол-Акрихин таблетки 50мг №60;Метопролол-Акрихин;name_zdor_W
Метопролол-Акрихин таблетки 50мг №30;Метопролол-Акрихин;name_zdor_W
Карведилол-Акрихин таблетки 12,5мг №30;Карведилол-Акрихин;name_zdor_W
Карведилол-Акрихин таблетки 25мг №30;Карведилол-Акрихин;name_zdor_W
Карведилол-Акрихин таблетки 6,25мг №30;Карведилол-Акрихин;name_zdor_W
Капотен таблетки 25мг №28;Капотен;name_zdor_W
Капотен таблетки 25мг №56;Капотен;name_zdor_W
Отрио таблетки 10мг №30;Отрио;name_zdor_W
Лерканорм таблетки 10мг №30;Лерканорм;name_zdor_W
Новокаин р-р д/ин. 0,5% 5мл №10;Новокаин;name_zdor_W
Триметазидин МВ таблеткипролонг 35мг №30;Триметазидин;name_zdor_W
Триметазидин МВ таблеткипролонг 35мг №60;Триметазидин;name_zdor_W
Нифедипин таблетки 10мг №50;Нифедипин;name_zdor_W
Верапамил таблетки 40мг №50;Верапамил;name_zdor_W
Амлодипин таблетки 5мг №60;Амлодипин;name_zdor_W
Нитроглицерин таблетки подъязыч. 0,5мг №40;Нитроглицерин;name_zdor_W
Периндоприл таблетки 8мг №30;Периндоприл;name_zdor_W
Индапамид таблеткипролонг 1,5мг №30;Индапамид;name_zdor_W
Гидрохлоротиазид таблетки 25мг №20;Гидрохлоротиазид;name_zdor_W
Аторвастатин таблетки 80мг №30;Аторвастатин;name_zdor_W
Аторвастатин таблетки 10мг №30;Аторвастатин;name_zdor_W
Аторвастатин таблетки 20мг №30;Аторвастатин;name_zdor_W
