count_index,name_item_prop,parsing_day,Нозология,Действующее вещество,Группа товара,Бренд,Производитель,Страна,Форма выпуска,Рецепт,Условия хранения,"Действующее вещество, сборное название","Состав, вес (кратко)",Фармакотерапевтическая группа,Количество в упаковке,Other,nosology_1,nosology_2,nosology_3,nosology_4,nosology_5,active_ingredient_1,active_ingredient_2,active_ingredient_3,active_ingredient_4,active_ingredient_5,active_ingredient_6,active_ingredient_7,active_ingredient_8,active_ingredient_9,active_ingredient_10,active_ingredient_11,product_group_1,product_group_2,product_group_3,product_group_4,product_group_5,product_group_6,product_group_7,product_group_8,product_group_9,product_group_10,product_group_11,product_group_12,product_group_13,product_group_14,product_group_15,product_group_16,product_group_17,product_group_18,product_group_19,product_group_20,product_group_21,product_group_22
1117_2023-05-07,Триазавирин капсулы 250мг №20,2023-05-07,"['Грипп, вызванный идентифицированным вирусом гриппа', 'Грипп, вирус не идентифицирован']",['Риамиловир (Метилтионитрооксодигидротриазолотриазинид натрия)'],[],['Триазавирин'],"['ООО ""Медсинтез""']",['Россия'],['Капсулы'],['Рецептурный'],['Не выше 25 С'],['Риамиловир (Метилтионитрооксодигидротриазолотриазинид натрия)'],['250мг'],['Противовирусные средства внутреннего применения'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118_2023-05-07,Генферон лайт спрей назальный 50тыс.МЕ 100доз,2023-05-07,"['Острая инфекция верхних дыхательных путей неуточненная', 'Грипп, вызванный идентифицированным вирусом гриппа']","['Интерферон альфа', 'Таурин']","['Домашняя аптечка', 'Ингавирин']",['Генферон'],"['ЗАО ""Биокад""']",['Россия'],['Спрей назальный'],['Без рецепта'],['2-8 С'],['Интерферон альфа+Таурин'],['50000МЕ+1мг'],['Противовирусные средства наружного применения'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119_2023-05-07,Флуимуцил таблетки шипучие 600мг №10,2023-05-07,"['Мокрота', 'Эмфизема', 'Кистозный фиброз', 'Гнойный и неуточненный средний отит', 'Острый синусит']",['Ацетилцистеин'],['флуимуцил антибиотик'],['Флуимуцил'],['Zambon Group/ Замбон'],['Швейцария'],['Таблетки шипучие'],['Без рецепта'],['Не выше 25 С'],['Ацетилцистеин'],['600мг'],['Муколитические и отхаркивающие средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120_2023-05-07,Бронхипрет сироп флакон 50мл,2023-05-07,"['Кашель', 'Острый трахеит', 'Острый ларинготрахеит', 'Острый бронхит', 'Хронический ларинготрахеит']","['Плюща листьев экстракт', 'Тимьяна эк-т']",[],['Бронхипрет'],['Bionorica AG/ Бионорика АГ'],['Германия'],['Сироп для приема внутрь'],['Без рецепта'],['Не выше 25 С'],['Плюща листьев экстракт+Тимьяна эк-т'],['1.5г+15г'],['Муколитические и отхаркивающие средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121_2023-05-07,Бронхипрет сироп флакон 100мл,2023-05-07,"['Кашель', 'Острый трахеит', 'Острый ларинготрахеит', 'Острый бронхит', 'Хронический ларинготрахеит']","['Плюща листьев экстракт', 'Тимьяна эк-т']",[],['Бронхипрет'],['Bionorica AG/ Бионорика АГ'],['Германия'],['Сироп для приема внутрь'],['Без рецепта'],['Не выше 25 С'],['Плюща листьев экстракт+Тимьяна эк-т'],['1.5г+15г'],['Муколитические и отхаркивающие средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122_2023-05-07,Бронхипрет таблетки №20,2023-05-07,"['Кашель', 'Острый трахеит', 'Острый бронхит', 'Хронический ларингит и ларинготрахеит', 'Хронический бронхит неуточненный']","['Первоцвета экстракт', 'Тимьяна эк-т']",['таблетки от кашля'],['Бронхипрет'],['Bionorica AG/ Бионорика АГ'],['Германия'],['Таблетки'],['Без рецепта'],['Не выше 25 С'],['Первоцвета экстракт+Тимьяна эк-т'],['60мг+160мг'],['Муколитические и отхаркивающие средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123_2023-05-07,"Дыши свободно  (Гармония дыхания) Карандаш для ингаляций 1,3г",2023-05-07,[],"['Гвоздики масло', 'Камфора', 'Лимона масло', 'Чайное дерево масло', 'Эвкалипта масло', 'Мяты масло']","['Домашняя аптечка', 'Насморк']",['Дыши свободно'],"['ООО ""Олеос""']",['Россия'],['Карандаш для ингаляций'],[],['5-25 С'],['Мяты масло+Эвкалипта масло+Лимона масло+Гвоздики масло+Чайное дерево масло+Камфора'],['Отсутствует'],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124_2023-05-07,Бронхолипт комплекс натуральных эфирных масел флакон 10мл,2023-05-07,"['Острая инфекция верхних дыхательных путей неуточненная', 'Грипп, вызванный идентифицированным вирусом гриппа']",['Комплекс эфирных масел'],"['Звездочка', 'Доктор мом']",['Бронхолипт'],"['ООО ""Фармгрупп""']",['Россия'],['Раствор для наружного применения и ингаляций'],['Без рецепта'],['5-25 С'],['Комплекс эфирных масел'],['Отсутствует'],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125_2023-05-07,Барсукор барсучий жир капсулы №100,2023-05-07,"['Острая инфекция верхних дыхательных путей неуточненная', 'Грипп, вирус не идентифицирован']",['Жир барсучий'],[],['Барсукор'],"['ООО ""Багира""']",['Россия'],['Капсулы'],['Без рецепта'],['Не выше 25 С'],['Жир барсучий'],['Отсутствует'],['Иммуномодуляторы. Иммуностимуляторы'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126_2023-05-07,Дуоколд порошок для приготовления раствора для приема внутрь Клюква День №3/Ночь №1,2023-05-07,"['Острый назофарингит [насморк]', 'Острая инфекция верхних дыхательных путей неуточненная', 'Грипп, вызванный идентифицированным вирусом гриппа', 'Лихорадка неясного происхождения']","['Аскорбиновая кислота', 'Кальция глюконат', 'Парацетамол', 'Рутин (рутозид)', 'Фенилэфрин', 'Фенирамин']","['Ринза', 'Фервекс']",['Дуоколд'],['АО «ВЕРТЕКС»'],['Россия'],['Порошок для приготовления раствора для внутреннего применения'],['Без рецепта'],['Не выше 25 С'],['Аскорбиновая кислота+Кальция глюконат+Парацетамол+Рутин (рутозид)+Фенилэфрин+Фенирамин'],['200мг+200мг+325мг+20мг+10мг+20мг'],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127_2023-05-07,Дуоколд порошок для приготовления раствора для приема внутрь Лимон День №3/Ночь №1,2023-05-07,"['Острый назофарингит [насморк]', 'Острая инфекция верхних дыхательных путей неуточненная', 'Грипп, вызванный идентифицированным вирусом гриппа', 'Лихорадка неясного происхождения']","['Аскорбиновая кислота', 'Кальция глюконат', 'Парацетамол', 'Рутин (рутозид)', 'Фенилэфрин', 'Фенирамин']","['Ринза', 'Фервекс']",['Дуоколд'],['АО «ВЕРТЕКС»'],['Россия'],['Порошок для приготовления раствора для внутреннего применения'],['Без рецепта'],['Не выше 25 С'],['Аскорбиновая кислота+Кальция глюконат+Парацетамол+Рутин (рутозид)+Фенилэфрин+Фенирамин'],['200мг+200мг+325мг+20мг+10мг+20мг'],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
