name_item_price,parsing_day,price_withCard,price_withPeriod,price_withoutCard
Бисопролол таблетки 5мг №30,2022-12-28,109.0,95.0,109.0
Энап таблетки 10мг №20,2022-12-28,85.0,57.0,85.0
Церебролизин раствор для инъекций ампулы 10мл №5,2022-12-28,1697.0,1215.0,1697.0
Глицин форте таблетки №60,2022-12-28,312.0,181.0,312.0
"Моксонидин таблетки 0,4мг №60",2022-12-28,621.0,288.0,621.0
Тенорик таблетки 100мг+25мг №28,2022-12-28,335.0,192.0,335.0
"Лориста Н таблетки 50мг+12,5мг №90",2022-12-28,925.0,592.0,925.0
Амлодипин таблетки 5мг №60,2022-12-28,80.0,72.0,80.0
"Моксарел таблетки 0,2мг №30",2022-12-28,262.0,261.0,262.0
Амлодипин таблетки 10мг №30,2022-12-28,78.0,65.0,78.0
Диувер таблетки 10мг №20,2022-12-28,681.0,477.0,681.0
Кудесан Q10 капли для приема внутрь 3% флакон 20мл,2022-12-28,590.0,377.0,590.0
"Лориста таблетки 12,5мг №30",2022-12-28,57.0,41.0,57.0
Троксевазин капсулы 300мг №50,2022-12-28,827.0,517.0,827.0
Биение сердца капсулы №30,2022-12-28,198.0,158.0,198.0
Лозартан таблетки 50мг №60,2022-12-28,220.0,205.0,220.0
Карведилол таблетки 25мг №30,2022-12-28,288.0,237.0,288.0
Лориста таблетки 25мг №30,2022-12-28,103.0,68.0,103.0
Торасемид таблетки 5мг №20,2022-12-28,204.0,170.0,204.0
"Карведилол таблетки 12,5мг №30",2022-12-28,224.0,176.0,224.0
Мельдоний капсулы 250мг №40 Озон,2022-12-28,391.0,290.0,391.0
Диувер таблетки 5мг №20,2022-12-28,535.0,300.0,535.0
Гинкго билоба капсулы 40мг №30,2022-12-28,360.0,300.0,360.0
Перинева таблетки 4мг №30,2022-12-28,272.0,177.0,272.0
Розувастатин таблетки 20мг №30,2022-12-28,1088.0,906.0,1088.0
Аторвастатин таблетки 20мг №90,2022-12-28,978.0,928.0,978.0
Лориста Н таблетки 50мг+12.5мг №60,2022-12-28,776.0,485.0,776.0
Фозикард таблетки 10мг №28,2022-12-28,486.0,292.0,486.0
Энап таблетки 10мг №60,2022-12-28,243.0,161.0,243.0
Энап таблетки 5мг №60,2022-12-28,131.0,88.0,131.0
Норваск таблетки 5мг №30,2022-12-28,197.0,187.0,197.0
Триметазидин МВ таблетки 35мг №30,2022-12-28,235.0,191.0,235.0
Телмиста таблетки 80мг №28,2022-12-28,595.0,358.0,595.0
Бисопролол таблетки 10мг №30,2022-12-28,180.0,150.0,180.0
Гопантеновая кислота-Вертекс таблетки 250мг №50,2022-12-28,403.0,272.0,403.0
Энам таблетки 20мг №20,2022-12-28,109.0,86.0,109.0
Амлодипин таблетки 10мг №30,2022-12-28,192.0,165.0,192.0
Детравенол таблетки 500мг №30,2022-12-28,767.0,506.0,767.0
Перинева таблетки 8мг №30,2022-12-28,311.0,198.0,311.0
Винпоцетин таблетки 10мг №30,2022-12-28,170.0,149.0,170.0
"Ко-Перинева таблетки 2,5мг+8мг №30",2022-12-28,820.0,512.0,820.0
Лозартан таблетки 100мг №30,2022-12-28,166.0,142.0,166.0
Метопролол таблетки 100мг №30,2022-12-28,134.0,127.0,134.0
Омекардин капсулы 1300мг №30,2022-12-28,401.0,401.0,616.0
Рамиприл таблетки 5мг №30,2022-12-28,192.0,160.0,192.0
Флебодиа 600 таблетки 600мг №30,2022-12-28,1599.0,1046.0,1599.0
Вамлосет таблетки 5мг+160мг №30,2022-12-28,572.0,344.0,572.0
Масло льняное капсулы 1000мг №60,2022-12-28,278.0,228.0,278.0
Моночинкве таблетки 40мг №30,2022-12-28,184.0,124.0,184.0
"Телзап плюс таблетки 80мг+12,5мг №30",2022-12-28,742.0,464.0,742.0
Диувер таблетки 5мг №60,2022-12-28,1000.0,586.0,1000.0
Роксера таблетки 20мг №90,2022-12-28,2798.0,1836.0,2798.0
Метопролол таблетки 50мг №50,2022-12-28,82.0,76.0,82.0
Мексикор раствор для инъекций 50мг/мл ампулы 2мл №10,2022-12-28,414.0,291.0,414.0
Вамлосет таблетки 5мг+80мг №30,2022-12-28,465.0,280.0,465.0
Телпрес таблетки 40мг №28,2022-12-28,392.0,252.0,392.0
"Телпрес плюс таблетки 40мг+12,5мг №28",2022-12-28,411.0,284.0,411.0
Розувастатин-Вертекс таблетки 10мг №30,2022-12-28,541.0,440.0,541.0
Аторис таблетки 10мг №90,2022-12-28,564.0,356.0,564.0
Диувер таблетки 10мг №60,2022-12-28,1554.0,1057.0,1554.0
Лозартан таблетки 100мг №90,2022-12-28,476.0,397.0,476.0
Кандесартан таблетки 16мг №30,2022-12-28,407.0,272.0,407.0
Крестор таблетки 10мг №126,2022-12-28,5458.0,5458.0,6058.0
Элькар шипучие гранулы 5г пакетики №10 лимон,2022-12-28,790.0,494.0,790.0
Торасемид таблетки 10мг №60,2022-12-28,466.0,388.0,466.0
Этоксидол таблетки жевательные 100мг №20,2022-12-28,839.0,588.0,839.0
Вамлосет таблетки 10мг+160мг №30,2022-12-28,619.0,372.0,619.0
"Ко-Перинева таблетки 0,625мг+2мг №30",2022-12-28,450.0,271.0,450.0
"Ко-Периндоприл таблетки 1,25мг+4мг №30",2022-12-28,414.0,336.0,414.0
Розувастатин таблетки 5мг №30,2022-12-28,294.0,241.0,294.0
Цитиколин-Вертекс раствор для приема внутрь 100мг/мл фл. 100мл,2022-12-28,1262.0,1050.0,1262.0
Ордисс таблетки 8мг №30,2022-12-28,642.0,445.0,642.0
Амлодипин таблетки 5мг №90,2022-12-28,128.0,118.0,128.0
Телзап АМ таблетки 10мг+80мг №28,2022-12-28,713.0,446.0,713.0
Телпрес таблетки 80мг №98,2022-12-28,1194.0,713.0,1194.0
"Телзап плюс таблетки 80мг+12,5мг №90",2022-12-28,1588.0,890.0,1588.0
Телпрес таблетки 40мг №98,2022-12-28,968.0,696.0,968.0
Амиодарон таблетки 200мг №30,2022-12-28,184.0,138.0,184.0
Медомекси раствор для инъекций 50мг/мл ампулы 5 мл №5,2022-12-28,292.0,275.0,292.0
Лецитин с гинкго билоба и витаминами капсулы №30,2022-12-28,388.0,338.0,388.0
Бронхо-мунал капсулы 7мг №10,2022-12-28,768.0,442.0,768.0
Бронхо-мунал капсулы 7мг №30,2022-12-28,1955.0,1248.0,1955.0
"Бронхо-мунал П капсулы 3,5мг №10",2022-12-28,752.0,465.0,752.0
Бронхо-мунал П капсулы 3.5мг №30,2022-12-28,0,0,0
Вирус-актив детский таблетки №50,2022-12-28,0,0,0
Гексализ таблетки для рассасывания №30,2022-12-28,500.0,357.0,500.0
Гексаспрей аэрозоль флакон 30г,2022-12-28,295.0,295.0,422.0
"Гексорал аэрозоль 0,2% флакон 40мл",2022-12-28,0,0,0
"Гексорал раствор для местного применения 0,1% флакон 200мл",2022-12-28,0,0,0
"Гексэтидин спрей 0,2% флакон 30мл",2022-12-28,0,0,0
Горячее питье БерриВитС Малина и Д3 стик 5г №10,2022-12-28,0,0,0
Грамицидин С таблетки №20,2022-12-28,0,0,0
Гроприносин-Рихтер сироп 50мг/мл флакон 150мл,2022-12-28,0,0,0
Доктор Мом мазь 20г,2022-12-28,318.0,199.0,318.0
Доктор Мом пастилки Апельсин №20,2022-12-28,222.0,153.0,222.0
Доктор Мом пастилки для рассасывания Лимон №20,2022-12-28,226.0,156.0,226.0
Доктор Мом пастилки для рассасывания Малина №20,2022-12-28,225.0,155.0,225.0
"Дыши свободно  (Гармония дыхания) Карандаш для ингаляций 1,3г",2022-12-28,0,0,0
Иммунотайм Манго капсулы 250мг №30,2022-12-28,0,0,0
Имудон таблетки для рассасывания №24,2022-12-28,455.0,270.0,455.0
Имудон таблетки для рассасывания №40,2022-12-28,642.0,370.0,642.0
Ингалипт аэрозоль флакон 30мл,2022-12-28,196.0,136.0,196.0
Инфлюцид таблетки для рассасывания №60,2022-12-28,0,0,0
Йокс аэрозоль флакон 30мл,2022-12-28,412.0,284.0,412.0
Каметон аэрозоль флакон 45г,2022-12-28,158.0,109.0,158.0
Кленбутерол сироп флакон 100мл,2022-12-28,150.0,104.0,150.0
Колдрекс хотрем порошок для приготовления раствора для приема внутрь Лимон/Мед пакетики №10,2022-12-28,592.0,432.0,592.0
Комплекс экстрактов Шалфея и Эвкалипта таблетки №20,2022-12-28,0,0,0
Коризалия таблетки №40,2022-12-28,0,0,0
Лавомакс таблетки 125мг №10,2022-12-28,0,0,0
Лизобакт Комплит спрей 125 доз флакон 30 мл,2022-12-28,0,0,0
Ликопид таблетки 10мг №10,2022-12-28,0,0,0
Люголя раствор для местного применения с глицерином флакон 25мл,2022-12-28,0,0,0
Люголя раствор для местного применения с глицерином флакон 25мл,2022-12-28,0,0,0
Люголя раствор для местного применения с глицерином флакон 25мл Тульская ФФ,2022-12-28,0,0,0
Маример спрей назальный флакон 100мл,2022-12-28,0,0,0
Метилурацил таблетки 500мг №50,2022-12-28,0,0,0
Морская вода косметическая Магия Черного моря спрей 100мл,2022-12-28,0,0,0
Мукалтин таблетки №20,2022-12-28,0,0,0
Назаваль спрей назальный флакон 500мг 200доз,2022-12-28,0,0,0
Нафтизин капли назальные 0.05% флакон 10мл,2022-12-28,20.0,13.0,20.0
"Нафтизин капли назальные 0,1% флакон 15мл",2022-12-28,0,0,0
Нафтизин капли назальные 0.1% флакон 15мл,2022-12-28,47.0,31.0,47.0
"Оксолиновая мазь 0,25% 10г",2022-12-28,0,0,0
Оксолиновая мазь 0.25% 10г,2022-12-28,0,0,0
Оллвит Спирулина 1000мг таблетки №90,2022-12-28,0,0,0
Осельтамивир Авексима капсулы 75мг №10,2022-12-28,0,0,0
Осельтамивир капсулы 75мг №10,2022-12-28,0,0,0
Осмивир капсулы 75мг №10,2022-12-28,0,0,0
Отривин Бэби капли назальные тюбик-капельница 5мл №18,2022-12-28,0,0,0
