count_index,name_item_prop,parsing_day,Нозология,Действующее вещество,Группа товара,Бренд,Производитель,Страна,Форма выпуска,Рецепт,Условия хранения,"Действующее вещество, сборное название","Состав, вес (кратко)",Фармакотерапевтическая группа,Количество в упаковке,Other,nosology_1,nosology_2,nosology_3,nosology_4,nosology_5,active_ingredient_1,active_ingredient_2,active_ingredient_3,active_ingredient_4,active_ingredient_5,active_ingredient_6,active_ingredient_7,active_ingredient_8,active_ingredient_9,active_ingredient_10,active_ingredient_11,product_group_1,product_group_2,product_group_3,product_group_4,product_group_5,product_group_6,product_group_7,product_group_8,product_group_9,product_group_10,product_group_11,product_group_12,product_group_13,product_group_14,product_group_15,product_group_16,product_group_17,product_group_18,product_group_19,product_group_20,product_group_21,product_group_22
1519_2023-06-27,Доктор Мом пастилки для рассасывания Малина №20,2023-06-27,"['Кашель', 'Острый фарингит', 'Острый ларингит и трахеит', 'Острый бронхит', 'Хронический ринит, назофарингит и фарингит']","['Ментол', 'Экстракт солодки', 'Эмблики эк-т']",[],['Доктор Мом'],['Unique Pharmaceutical Lab/ Юник Фармасьютикал'],['Индия'],['Пастилки'],['Без рецепта'],['Обычный'],['Эмблики эк-т+Экстракт солодки+Ментол'],['Отсутствует'],['Средства при боли в горле'],['20 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520_2023-06-27,АЦЦ лонг таблетки шипучие 600мг №20,2023-06-27,"['Мокрота', 'Кистозный фиброз', 'Гнойный и неуточненный средний отит', 'Острый синусит', 'Острый ларингит и трахеит']",['Ацетилцистеин'],[],['АЦЦ'],['Hexal/Salutas Pharma/ Гексал/ Салютас'],['Германия'],['Таблетки шипучие'],['Без рецепта'],['Не выше 30 С'],['Ацетилцистеин'],['600мг'],['Муколитические и отхаркивающие средства'],['20 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521_2023-06-27,Люголя раствор для местного применения с глицерином флакон 25мл Тульская ФФ,2023-06-27,"['Пиодермия', 'Миалгия', 'Гнойный и неуточненный средний отит', 'Варикозное расширение вен нижних конечностей с язвой и воспалением', 'Хронический ринит']","['Глицерол', 'Йод', 'Калия йодид']",[],['Люголь с глицерином'],"['ООО ""Тульская ФФ""']",['Россия'],['Раствор для местного применения'],['Без рецепта'],['Не выше 25 С'],['Йод+Глицерол+Калия йодид'],['1г+94г+2г'],['Средства при боли в горле'],['25 мл'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522_2023-06-27,Доктор Мом пастилки для рассасывания Лимон №20,2023-06-27,"['Кашель', 'Острый фарингит', 'Острый ларингит и трахеит', 'Острый бронхит', 'Хронический ринит, назофарингит и фарингит']","['Ментол', 'Экстракт солодки', 'Эмблики эк-т']",[],['Доктор Мом'],['Unique Pharmaceutical Lab/ Юник Фармасьютикал'],['Индия'],['Пастилки'],['Без рецепта'],['Обычный'],['Эмблики эк-т+Экстракт солодки+Ментол'],['Отсутствует'],['Средства при боли в горле'],['20 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523_2023-06-27,"Гексорал аэрозоль 0,2% флакон 40мл",2023-06-27,"['Другие инфекции Венсана', 'Кандидозный стоматит', 'Острый фарингит', 'Острый тонзиллит', 'Хронический фарингит']",['Гексэтидин'],"['Домашняя аптечка', 'Аптечка путешественника']",['Гексорал'],['McNeil AB/ Мак Нил АБ'],['Франция'],['Аэрозоль для наружного применения'],['Без рецепта'],['Не выше 25 С'],['Гексэтидин'],['0.2%'],['Средства при боли в горле'],['40 мл'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524_2023-06-27,Эйфа АЦ  гранулы 200мг пакеты №20,2023-06-27,"['Кистозный фиброз', 'Острый синусит', 'Острый трахеит', 'Острый обструктивный ларингит [круп] и эпиглоттит', 'Бактериальная пневмония, не классифицированная в других рубриках']",['Ацетилцистеин'],[],['Эйфа АЦ'],"['ЗАО ""ПФК Обновление""']",['Россия'],['Гранулы'],['Без рецепта'],['Не выше 25 С'],['Ацетилцистеин'],['200мг'],['Муколитические и отхаркивающие средства'],['20 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525_2023-06-27,Имудон таблетки для рассасывания №40,2023-06-27,"['Пародонтоз', 'Острый фарингит', 'Хронический ринит, назофарингит и фарингит', 'Хронический тонзиллит', 'Гингивит и болезни пародонта']",['Лизатов бактерий смесь'],[],['Имудон'],"['ОАО ""Фармстандарт-Томскхимфарм""']",['Россия'],['Таблетки для рассасывания'],['Без рецепта'],['Не выше 25 С'],['Лизатов бактерий смесь'],['2.7мг'],['Иммуномодуляторы. Иммуностимуляторы'],['40 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526_2023-06-27,Ринонорм спрей назальный 0.05% флакон 20мл,2023-06-27,"['Гнойный и неуточненный средний отит', 'Острый назофарингит [насморк]', 'Острый синусит', 'Аллергический ринит, вызванный пыльцой растений', 'Другие аллергические риниты']",['Ксилометазолин'],['Домашняя аптечка'],['Ринонорм'],['Merckle GmbH/ Меркле'],['Германия'],['Спрей назальный'],['Без рецепта'],['Не выше 25 С'],['Ксилометазолин'],['0.05%'],['Средства от насморка'],['20 мл'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527_2023-06-27,Кленбутерол сироп флакон 100мл,2023-06-27,"['Другая хроническая обструктивная легочная болезнь', 'Астма']",['Кленбутерол'],[],['Кленбутерол'],['Sopharma/ Софарма'],['Болгария'],['Сироп для приема внутрь'],['Рецептурный'],['Не выше 25 С'],['Кленбутерол'],['0.005мг'],['Муколитические и отхаркивающие средства'],['100 мл'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528_2023-06-27,"Гексорал раствор для местного применения 0,1% флакон 200мл",2023-06-27,"['Другие инфекции Венсана', 'Кандидозный стоматит', 'Острый фарингит', 'Острый тонзиллит', 'Хронический ринит, назофарингит и фарингит']",['Гексэтидин'],['Домашняя аптечка'],['Гексорал'],['McNeil AB/ Мак Нил АБ'],['Германия'],['Раствор для местного применения'],['Без рецепта'],['Не выше 25 С'],['Гексэтидин'],['0.1%'],['Средства при боли в горле'],['200 мл'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529_2023-06-27,Ацетилцистеин гранулы для приготовления раствора для приема внутрь 200мг №20,2023-06-27,"['Кистозный фиброз', 'Острый синусит', 'Острый трахеит', 'Острый обструктивный ларингит [круп] и эпиглоттит', 'Бактериальная пневмония, не классифицированная в других рубриках']",['Ацетилцистеин'],[],['Ацетилцистеин'],"['ЗАО ""Канонфарма Продакшн""']",['Россия'],['Гранулы'],['Без рецепта'],['Не выше 25 С'],['Ацетилцистеин'],['200мг'],['Муколитические и отхаркивающие средства'],['20 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
