name_item_price,parsing_day,price_withCard,price_withPeriod,price_withoutCard
Кленбутерол сироп флакон 100мл,2023-05-07,144.0,100.0,144.0
Эвкабал сироп флакон 100мл,2023-05-07,0,0,0
Солодка П таблетки 205г №100,2023-05-07,0,0,0
Ремо-вакс капли ушные фл. 10мл,2023-05-07,0,0,0
Синупрет таблетки №50,2023-05-07,875.0,630.0,875.0
Барсучий жир обогащенный капсулы №120,2023-05-07,185.0,185.0,285.0
Золотая звезда карандаш для ингаляций 1.3г,2023-05-07,292.0,204.0,292.0
Доктор Мом мазь 20г,2023-05-07,301.0,215.0,301.0
"Отривин спрей назальный 0,1% флакон 10мл",2023-05-07,0,0,0
Циклоферон таблетки 150мг №20,2023-05-07,524.0,377.0,524.0
Панавир Инлайт спрей для полости рта Шалфей 40мл,2023-05-07,0,0,0
Римантадин таблетки 50мг №20,2023-05-07,149.0,106.0,149.0
"Африн спрей назальный 0,05% флакон 15мл",2023-05-07,0,0,0
Тофф плюс капсулы №10,2023-05-07,283.0,196.0,283.0
Терафлю Макс порошок для приготовления раствора для приема внутрь №8,2023-05-07,0,0,0
Тантум верде форте спрей флакон 15мл,2023-05-07,601.0,417.0,601.0
Пиносол спрей назальный флакон 10мл,2023-05-07,0,0,0
Нафтизин капли назальные 0.05% флакон 10мл,2023-05-07,18.0,12.0,18.0
Лизобакт таблетки для рассасывания №30,2023-05-07,444.0,275.0,444.0
Лизобакт Комплит спрей 125 доз флакон 30 мл,2023-05-07,467.0,360.0,467.0
Циклоферон таблетки 150мг №10,2023-05-07,324.0,225.0,324.0
"Тизин классик спрей назальный 0,05% флакон 10мл",2023-05-07,108.0,79.0,108.0
Ингалипт аэрозоль флакон 30мл,2023-05-07,184.0,127.0,184.0
Триазавирин капсулы 250мг №10,2023-05-07,812.0,618.0,812.0
Таблетки от кашля/Термопсол таблетки №20,2023-05-07,94.0,75.0,94.0
Люголя раствор для местного применения с глицерином флакон 25 мл Московская ФФ,2023-05-07,0,0,0
Бензидамин спрей флакон 30мл,2023-05-07,0,0,0
Лазолван Фито сироп флакон 100 мл,2023-05-07,0,0,0
Доктор Мом сироп флакон 100мл,2023-05-07,331.0,229.0,331.0
Люголя раствор для местного применения с глицерином флакон 25мл,2023-05-07,0,0,0
Доктор Мом пастилки для рассасывания Лимон №20,2023-05-07,219.0,152.0,219.0
Римантадин таблетки для приема внутрь 50мг №20,2023-05-07,97.0,66.0,97.0
АЦЦ лонг таблетки шипучие 600мг №20,2023-05-07,489.0,371.0,489.0
Доктор Мом пастилки для рассасывания Малина №20,2023-05-07,222.0,153.0,222.0
Люголя раствор для местного применения с глицерином флакон 25мл Тульская ФФ,2023-05-07,0,0,0
Синуфорте лиофилизат для приготовления раствора для интерназального введения 50мг флакон №1,2023-05-07,0,0,0
Оки раствор для полоскания 16мг/мл флакон 150мл,2023-05-07,981.0,704.0,981.0
"Звездочка спрей назальный 0,1% флакон 15мл",2023-05-07,77.0,62.0,77.0
Йокс аэрозоль флакон 30мл,2023-05-07,405.0,291.0,405.0
Эйфа АЦ  гранулы 200мг пакеты №20,2023-05-07,106.0,97.0,106.0
Имудон таблетки для рассасывания №40,2023-05-07,641.0,489.0,641.0
Вирус-актив детский таблетки №50,2023-05-07,0,0,0
Тонзилгон Н капли для приема внутрь флакон 50мл,2023-05-07,362.0,251.0,362.0
Флуимуцил раствор для ингаляций и инъекций 10% ампулы 3мл №5,2023-05-07,0,0,0
АЦЦ гранулы для приготовления раствора для внутреннего применения пакеты 200мг Апельсин №20,2023-05-07,0,0,0
Инфлюцид таблетки для рассасывания №60,2023-05-07,0,0,0
Нафтизин капли назальные 0.1% флакон 15мл,2023-05-07,24.0,16.0,24.0
Ринонорм спрей назальный 0.05% флакон 20мл,2023-05-07,94.0,75.0,94.0
Ринонорм спрей назальный 140мкг/доза флакон 20мл,2023-05-07,93.0,77.0,93.0
Синупрет капли для приема внутрь флакон 100мл,2023-05-07,720.0,519.0,720.0
Оксолиновая мазь 0.25% 10г,2023-05-07,0,0,0
Парацетамол Экстратаб таблетки №10,2023-05-07,0,0,0
Галавит таблетки 25мг №10,2023-05-07,370.0,370.0,530.0
Парацетамол Экстратаб таблетки №20,2023-05-07,0,0,0
Генферон лайт капли назальные флакон 10мл,2023-05-07,428.0,256.0,428.0
"Риностоп спрей назальный 0,1% флакон 15мл",2023-05-07,107.0,81.0,107.0
"Ксилометазолин капли назальные 0,1% флакон 10мл",2023-05-07,0,0,0
Тонзилгон Н таблетки №50,2023-05-07,534.0,383.0,534.0
"Гексорал аэрозоль 0,2% флакон 40мл",2023-05-07,0,0,0
"Гексэтидин спрей 0,2% флакон 30мл",2023-05-07,0,0,0
"Гексорал раствор для местного применения 0,1% флакон 200мл",2023-05-07,499.0,358.0,499.0
Бромгексин таблетки 4мг №50,2023-05-07,0,0,0
АЦЦ лонг таблетки шипучие 600мг №10,2023-05-07,0,0,0
Грамицидин С таблетки №20,2023-05-07,0,0,0
Карсил драже 35мг №80,2023-05-07,526.0,366.0,526.0
Ренни таблетки жевательные Апельсин №24,2023-05-07,534.0,383.0,534.0
Гепабене капсулы №30,2023-05-07,754.0,546.0,754.0
Фитомуцил Норм банка 250г,2023-05-07,1217.0,828.0,1217.0
Ренни таблетки жевательные Мятные без сахара №48,2023-05-07,769.0,578.0,769.0
Гевискон таблетки жевательные Мята №24,2023-05-07,400.0,297.0,400.0
Гутталакс капли флакон 15мл,2023-05-07,468.0,322.0,468.0
Гевискон суспензия для приема внутрь флакон 150мл,2023-05-07,384.0,258.0,384.0
Масло облепиховое флакон 100мл,2023-05-07,548.0,382.0,548.0
Эссенциале Н раствор для инъекций 250мг/5мл ампулы 5мл №5,2023-05-07,1750.0,1209.0,1750.0
Омез ДСР капсулы №30,2023-05-07,655.0,409.0,655.0
Анузопрокт суппозитории ректальные №10,2023-05-07,96.0,76.0,96.0
Гутталакс капли флакон 30мл,2023-05-07,646.0,409.0,646.0
Тиотриазолин раствор для инъекций 25мг/мл ампулы 4мл №10,2023-05-07,1918.0,1465.0,1918.0
Разо таблетки 20мг №30,2023-05-07,606.0,371.0,606.0
Гептрал таблетки 500мг №20 Италия,2023-05-07,2601.0,2351.0,2601.0
Лаеннек раствор для инъекций ампулы 2мл №10,2023-05-07,19465.0,16497.0,19465.0
Гепа-мерц концентрат для приготовления раствора для инфузий 5г ампулы 10мл №10,2023-05-07,3416.0,2550.0,3416.0
Гутталакс Экспресс суппозитории ректальные 10мг №6,2023-05-07,212.0,158.0,212.0
Гутталакс таблетки 5мг №20,2023-05-07,357.0,210.0,357.0
Ланцид капсулы 15мг №30,2023-05-07,488.0,383.0,488.0
Пантопразол таблетки 20мг №56,2023-05-07,361.0,270.0,361.0
Нексиум таблетки 40мг №28,2023-05-07,505.0,347.0,505.0
Пилобакт АМ набор комбинированный таблетки и капсулы №56,2023-05-07,1905.0,1441.0,1905.0
Алоэ сок флакон 50мл,2023-05-07,108.0,71.0,108.0
Фортранс порошок для приготовления раствора для приема внутрь 64г пакеты №4,2023-05-07,551.0,403.0,551.0
Бисакодил суппозитории ректальные 10мг №10,2023-05-07,42.0,32.0,42.0
Дюфалак сироп 15мл пакетики №10,2023-05-07,349.0,269.0,349.0
Эзиклен концентрат для приготовления раствора для приема внутрь флакон 176мл №2,2023-05-07,1119.0,810.0,1119.0
Сенаде таблетки №500,2023-05-07,594.0,465.0,594.0
Витридинол таблетки 120мг №112,2023-05-07,842.0,668.0,842.0
Альфазокс раствор для приема внутрь пак-саше 10мл №20,2023-05-07,1424.0,1018.0,1424.0
Салофальк таблетки 500мг №100,2023-05-07,1842.0,1574.0,1842.0
Буденофальк капсулы 3мг №20,2023-05-07,1516.0,1176.0,1516.0
Пепсан Р гель 10г саше №30,2023-05-07,778.0,494.0,778.0
Эспумизан бэби капли 100мг/мл флакон 30мл,2023-05-07,733.0,447.0,733.0
Креон капсулы 10000 ЕД №20 Россия,2023-05-07,355.0,293.0,355.0
Ганатон таблетки 50мг №70,2023-05-07,1209.0,869.0,1209.0
Витридинол таблетки 120мг №56,2023-05-07,451.0,353.0,451.0
Макмирор таблетки 200мг №20,2023-05-07,1565.0,1128.0,1565.0
Ганатон таблетки 50мг №40,2023-05-07,889.0,644.0,889.0
Секнидокс таб. 1г №2,2023-05-07,986.0,714.0,986.0
Смекта суспензия для приема внутрь Какао-карамель 3г пакетики №8,2023-05-07,66.0,56.0,66.0
Бетмига таблетки 50мг №30,2023-05-07,2618.0,2115.0,2618.0
Дюспаталин таблетки 135мг №50,2023-05-07,714.0,523.0,714.0
Галидор таблетки 100мг №50,2023-05-07,804.0,557.0,804.0
Ауробин ректальная мазь 20г,2023-05-07,502.0,350.0,502.0
Спазмекс таблетки 5мг №30,2023-05-07,636.0,380.0,636.0
Гептрал таблетки 400мг №20,2023-05-07,2038.0,1469.0,2038.0
Бифидумбактерин форте порошок 5 доз №10,2023-05-07,153.0,118.0,153.0
Галидор раствор для инъекций 25мг/мл ампулы 2мл №10,2023-05-07,821.0,587.0,821.0
Нигепан суппозитории ректальные №10,2023-05-07,460.0,281.0,460.0
Спазмекс таблетки 15мг №30,2023-05-07,648.0,442.0,648.0
Проктозан суппозитории ректальные №10,2023-05-07,714.0,453.0,714.0
Креон капсулы 10000 ЕД №50 Россия,2023-05-07,803.0,763.0,803.0
Закофальк NMX таблетки №30,2023-05-07,1237.0,907.0,1237.0
Флорок Форте капсулы №10,2023-05-07,598.0,416.0,598.0
Гептрал таблетки 500мг №20 Россия,2023-05-07,2610.0,2079.0,2610.0
Дюфалак сироп флакон 200мл,2023-05-07,354.0,282.0,354.0
Дюфалак сироп флакон 500мл,2023-05-07,602.0,480.0,602.0
Гептрал лиофилизат для приготовления раствора для внутривенного и внутримышечного введения 400мг флакон №5,2023-05-07,2035.0,1637.0,2035.0
