count_index,name_item_prop,parsing_day,Нозология,Действующее вещество,Группа товара,Бренд,Производитель,Страна,Форма выпуска,Рецепт,Условия хранения,"Действующее вещество, сборное название","Состав, вес (кратко)",Фармакотерапевтическая группа,nosology_1,nosology_2,nosology_3,nosology_4,nosology_5,active_ingredient_1,active_ingredient_2,active_ingredient_3,active_ingredient_4,active_ingredient_5,active_ingredient_6,active_ingredient_7,active_ingredient_8,active_ingredient_9,active_ingredient_10,active_ingredient_11,product_group_1,product_group_2,product_group_3,product_group_4,product_group_5,product_group_6,product_group_7,product_group_8,product_group_9,product_group_10,product_group_11,product_group_12,product_group_13,product_group_14,product_group_15,product_group_16,product_group_17,product_group_18,product_group_19,product_group_20,product_group_21,product_group_22
86_2023-05-07,Ко-ренитек таблетки 20мг+12.5мг №28,2023-05-07,"['Эссенциальная [первичная] гипертензия', 'Застойная сердечная недостаточность']","['Гидрохлоротиазид', 'Эналаприл']",[],['Ко-ренитек'],['Shering-Plough/ Шеринг Плау'],['Германия'],['Таблетки'],['Рецептурный'],['Не выше 30 С'],['Эналаприл+Гидрохлоротиазид'],['20мг+12.5мг'],['Средства снижающие давление'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87_2023-05-07,Коронал таблетки 10мг №30,2023-05-07,"['Эссенциальная [первичная] гипертензия', 'Стенокардия [грудная жаба]']",['Бисопролол'],[],['Коронал'],['Zentiva/ Зентива'],['Словакия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Бисопролол'],['10мг'],['Средства снижающие давление'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88_2023-05-07,Амлодивел таблетки 10мг №30,2023-05-07,"['Эссенциальная [первичная] гипертензия', 'Вторичная гипертензия', 'Стенокардия [грудная жаба]', 'Стенокардия с документально подтвержденным спазмом']",['Амлодипин'],[],['Амлодивел'],"['ООО ""Велфарм""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Амлодипин'],['10мг'],['Средства снижающие давление'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89_2023-05-07,Бисопролол таблетки 10мг №30,2023-05-07,"['Эссенциальная [первичная] гипертензия', 'Стенокардия [грудная жаба]', 'Застойная сердечная недостаточность']",['Бисопролол'],"['Арител', 'Биол', 'Конкор', 'Бипрол', 'Кординорм', 'Коронал', 'Нипертен', 'Бисогамма']",['Бисопролол'],"['АО ""Рафарма""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Бисопролол'],['10мг'],['Средства снижающие давление'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90_2023-05-07,Фозинап таблетки 20мг №28,2023-05-07,"['Эссенциальная [первичная] гипертензия', 'Застойная сердечная недостаточность']",['Фозиноприл'],"['Фозикард', 'Моноприл']",['Фозинап'],"['ЗАО ""Канонфарма Продакшн""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Фозиноприл'],['20мг'],['Средства снижающие давление'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91_2023-05-07,Кордиамин капли для приема внутрь фл. 30мл,2023-05-07,"['Травматический шок', 'Асфиксия']",['Никетамид'],[],['Кордиамин'],"['ОАО ""Татхимфармпрепараты""']",['Россия'],['Капли для приема внутрь'],['Рецептурный'],['Не выше 25 С'],['Никетамид'],['250мг'],['Средства повышающие давление'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92_2023-05-07,Эринит таблетки 0.01г №50,2023-05-07,['Стенокардия [грудная жаба]'],['Пентаэритритила тетранитрат'],[],['Эринит'],"['ОАО ""Татхимфармпрепараты""']",['Россия'],['Таблетки'],['Рецептурный'],['8-15 С'],['Пентаэритритила тетранитрат'],['10мг'],['Средства при нарушениях сердечного ритма'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_2023-05-07,Бравадин таблетки 5мг №28,2023-05-07,"['Ишемическая болезнь сердца', 'Стенокардия [грудная жаба]', 'Застойная сердечная недостаточность']",['Ивабрадин'],['Кораксан'],['Бравадин'],['KRKA d.d./ КРКА'],['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Ивабрадин'],['5мг'],['Антиангинальные средства'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94_2023-05-07,"Нитроспрей спрей 0,4мг/доза 200 доз флакон 10мл",2023-05-07,['Стенокардия [грудная жаба]'],['Нитроглицерин'],[],['Нитроспрей'],"['ОАО ""Фармстандарт-Лексредства""']",['Россия'],['Спрей дозированный для сублингвального применения'],['Без рецепта'],['Не выше 30 С'],['Нитроглицерин'],['0.4мг/доза'],['Прочие средства в кардиологии'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_2023-05-07,Сотагексал таблетки 80мг №20,2023-05-07,"['Синдром преждевременного возбуждения', 'Наджелудочковая тахикардия', 'Желудочковая тахикардия', 'Фибрилляция и трепетание предсердий']",['Соталол'],[],['Сотагексал'],"['ООО ""Новартис Нева""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Соталол'],['80мг'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96_2023-05-07,Сотагексал таблетки 80мг №20,2023-05-07,"['Синдром преждевременного возбуждения', 'Наджелудочковая тахикардия', 'Желудочковая тахикардия', 'Фибрилляция и трепетание предсердий']",['Соталол'],[],['Сотагексал'],['Salutas Pharma GmbH/ Салютас Фарма'],['Германия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Соталол'],['80мг'],['Средства при нарушениях сердечного ритма'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97_2023-05-07,Сотагексал таблетки 160мг №20,2023-05-07,"['Синдром преждевременного возбуждения', 'Наджелудочковая тахикардия', 'Желудочковая тахикардия', 'Фибрилляция и трепетание предсердий']",['Соталол'],[],['Сотагексал'],"['ООО ""Новартис Нева""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Соталол'],['160мг'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98_2023-05-07,Троксевазин гель 2% 100г,2023-05-07,"['Флебит и тромбофлебит', 'Варикозное расширение вен нижних конечностей с язвой и воспалением', 'Венозная недостаточность (хроническая) (периферическая)', 'Поверхностная травма неуточненной области тела', 'Вывих, растяжение и перенапряжение капсульно-связочного аппаратата сустава неуточненной области тела']",['Троксерутин'],[],['Троксевазин'],['Balkanpharma Troyan AD/Балканфарма-Троян АД'],['Болгария'],['Гель для наружного применения'],['Без рецепта'],['Не выше 25 С'],['Троксерутин'],['2%'],['Венотонизирующие наружные средства'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99_2023-05-07,Троксевазин Нео гель 2% 40г,2023-05-07,"['Флебит и тромбофлебит', 'Варикозное расширение вен нижних конечностей', 'Венозная недостаточность (хроническая) (периферическая)', 'Поверхностная травма неуточненной области тела', 'Вывих, растяжение и перенапряжение капсульно-связочного аппаратата сустава неуточненной области тела']","['Бензокаин', 'Гепарин натрия', 'Декспантенол', 'Троксерутин']",[],['Троксевазин Нео'],['Actavis Group/Актавис'],['Болгария'],['Гель для наружного применения'],['Без рецепта'],['Не выше 25 С'],['Троксерутин+Декспантенол+Гепарин натрия+Бензокаин'],['20мг+50мг+300МЕ'],['Венотонизирующие наружные средства'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100_2023-05-07,Лошадиная сила Тонизирующий гель для вен с каштаном и пиявками 500мл,2023-05-07,[],"['Каштана конского экстракт', 'Ментол', 'Эк-т пиявки', 'Хлорофилл']",[],['Лошадиная сила'],"['ООО ""Р.Косметик""']",['Россия'],['Гель для наружного применения'],[],['Не выше 25 С'],['Ментол+Каштана конского экстракт+Эк-т пиявки+Хлорофилл'],['Отсутствует'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_2023-05-07,Кленбутерол сироп флакон 100мл,2023-05-07,"['Другая хроническая обструктивная легочная болезнь', 'Астма']",['Кленбутерол'],[],['Кленбутерол'],['Sopharma/ Софарма'],['Болгария'],['Сироп для приема внутрь'],['Рецептурный'],['Не выше 25 С'],['Кленбутерол'],['0.005мг'],['Муколитические и отхаркивающие средства'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
